emp_no,title,first_name,last_name,salary
18208,Senior Staff,Demin,Irland,70916
18215,Engineer,Hironoby,Gips,58760
18219,Engineer,Katsuyuki,Swiler,55329
18231,Senior Staff,Rafols,Falby,66920
18251,Senior Staff,Alair,Panangaden,58297
18274,Senior Staff,Yefim,Karnin,63753
18297,Senior Staff,Guther,Nastansky,56421
18327,Engineer,Sadegh,Alblas,68661
18354,Senior Staff,Mostafa,Conia,65400
18369,Senior Staff,Pintsang,Backhouse,53188
18374,Senior Staff,Falguni,Landherr,56668
18376,Engineer,Wayne,Stranks,50047
18383,Senior Staff,Oddvar,Muhling,68788
18396,Senior Staff,Uriel,Luef,51817
18398,Senior Staff,Xiaoqiu,Etalle,56854
18407,Senior Staff,Marsja,Luit,67557
18435,Staff,Basim,Covnot,62089
18450,Senior Staff,Takahito,Hoppenstand,59963
18454,Senior Staff,Eric,Anido,64815
18516,Staff,Jenwei,Pauthner,65538
18538,Senior Staff,Udo,Walstra,59168
18563,Assistant Engineer,Jinya,Peot,53738
18571,Senior Engineer,Xinglin,Flowers,70621
18586,Staff,Herbert,Perly,84193
18628,Senior Staff,Srinidhi,Mahmud,68622
18639,Senior Staff,Reinhold,Unni,50602
18656,Senior Engineer,Arvind,Iivonen,61143
18665,Staff,Makato,Emmart,50748
18666,Senior Staff,Hitofumi,Baja,69504
18679,Senior Staff,Roded,Lambe,80953
18684,Staff,Kenroku,Dulli,70754
18701,Senior Staff,Mori,Ratnakar,58282
18702,Engineer,Kinh,Impagliazzo,56913
18727,Senior Staff,Sugwoo,Rusterholz,53209
18744,Senior Staff,Feipei,Bugrara,61614
18749,Engineer,Sudharsan,Vecchio,73872
18756,Engineer,Premal,Narahari,58164
18770,Senior Engineer,Fei,Yurek,55686
18775,Senior Engineer,Shay,Akazan,62152
18787,Technique Leader,Kotesh,Mukaidono,50353
18789,Senior Staff,Reinhold,Domenig,61935
18809,Senior Staff,Laurentiu,Munoz,63500
18812,Senior Staff,Uriel,Lueh,57376
18815,Staff,Gennady,Bouloucos,87881
18850,Senior Engineer,Shigeo,Erbe,57246
18865,Senior Engineer,Roselyn,Beutelspacher,73055
18886,Senior Staff,Ramya,Peek,50615
18892,Senior Staff,Kamakshi,Matzat,75422
18917,Senior Engineer,Xiaoqiang,Castellani,52218
18919,Senior Engineer,Remco,Stille,63564
18955,Senior Engineer,Ziya,Flexer,60604
18958,Senior Staff,Mabo,Norsworthy,80150
18983,Senior Engineer,Krister,Jenevein,56408
18994,Senior Staff,Leszek,Mitsuhashi,69135
19000,Senior Engineer,Houman,Alpay,53700
19019,Staff,Fuqing,Murtafg,82676
19034,Senior Staff,Panayotis,Vesna,53806
19051,Technique Leader,Marek,Cappello,70956
19062,Engineer,Yoshinari,Denos,55889
19066,Senior Engineer,Martine,Ramamoorthy,56296
19073,Staff,Sajjan,Trelles,64081
19089,Senior Engineer,Badri,Ellozy,64741
19113,Staff,Persi,Bahr,99390
19114,Senior Staff,Jayson,Pietracaprina,71920
19133,Staff,Debaprosad,Makinen,68717
19134,Senior Staff,Seongbin,Bakhtari,89672
19145,Technique Leader,Zorica,Marrevee,54008
19147,Senior Staff,Chaitali,Bennis,76197
19153,Senior Staff,Subbu,Zedlitz,76260
19155,Senior Staff,Uli,Merks,58058
19177,Engineer,Lijia,Oaver,52709
19192,Senior Engineer,Yinlin,Schusler,56767
19201,Staff,Arto,Sommen,85848
19202,Staff,Tommaso,Munke,72229
19205,Staff,Moto,Sinitsyn,93690
19220,Senior Staff,Khaled,Beidas,85619
19239,Staff,Karoline,Azevdeo,60878
19242,Staff,Kenroku,Demri,64357
19244,Staff,Guenter,Vitiello,51173
19250,Senior Engineer,Marit,Vitiello,65051
19310,Senior Engineer,Bouchung,Guerreiro,55989
19318,Senior Staff,Xianlong,Halevi,55717
19323,Senior Staff,Yuriy,Gilg,55222
19332,Senior Engineer,Changho,Khamsi,66487
19336,Staff,Younwoo,Demir,74053
19348,Senior Staff,Kiyomitsu,Vieth,73407
19353,Senior Engineer,Mayumi,Schaar,58474
19356,Senior Staff,Masato,Prenel,51642
19359,Engineer,Fumiya,Jervis,53686
19373,Staff,Xumin,Bojadziev,78150
19393,Senior Staff,Boaz,Back,52070
19425,Senior Engineer,Xuejia,Pettey,53627
19437,Senior Staff,Horward,Conry,60814
19483,Senior Staff,Remmert,Dulay,57869
19515,Senior Engineer,Keiichiro,Gurbaxani,79297
19580,Senior Staff,Stein,Tagansky,82037
19583,Senior Staff,Edwin,Veccia,64800
19585,Staff,Goncalo,Ernst,60680
19612,Senior Staff,Chenxi,Erdmenger,83131
19634,Senior Staff,Phuoc,Etalle,50862
19640,Engineer,Tonny,Francisci,71369
19666,Engineer,Sugwoo,Keohane,69372
19667,Senior Staff,Munenori,Matzel,52876
19668,Staff,Goa,Kolinko,64860
19673,Senior Engineer,Ishfaq,Lorie,60232
19724,Senior Staff,Visit,Hasham,69399
19726,Senior Staff,Herb,Syrotiuk,54183
19728,Senior Staff,Candido,Ramsey,78721
19731,Senior Engineer,Moriyoshi,Hempstead,64316
19749,Senior Staff,Gritta,Mitina,50906
19771,Staff,Aral,Katalagarianos,89448
19784,Senior Staff,Zhenhua,Casley,71486
19796,Engineer,Marjo,Peral,58898
19826,Senior Staff,Fox,Christ,53382
19830,Engineer,Ulises,Cronau,51450
19842,Engineer,Goh,Kirkerud,61627
19843,Staff,Mohamadou,Peir,84534
19849,Staff,Weicheng,Serre,69889
19854,Engineer,Youssef,Orsini,65209
19874,Senior Staff,Xuejia,Kuzuoka,98732
19889,Senior Staff,Hongzue,Reinhard,74020
19900,Assistant Engineer,Honesty,Luon,54393
19909,Senior Staff,Ronnie,Linares,66890
19916,Senior Staff,Shuji,Oxman,52997
19943,Technique Leader,Shimshon,Schoegge,57412
19946,Staff,Owen,Levasseur,54941
19955,Senior Staff,IEEE,Conry,65157
19979,Senior Staff,Nahum,Schwartzbauer,90696
19986,Engineer,Shuzo,Lorin,53533
19989,Technique Leader,Ung,Androutsos,50252
19999,Senior Engineer,Jahangir,Speer,52813
20003,Staff,Munehiko,Coors,71588
20065,Staff,Mana,Onuegbe,51604
20105,Assistant Engineer,Sanjit,Kropp,55660
20117,Senior Engineer,Yoshimitsu,Hanabata,56609
20119,Technique Leader,Josyula,Shigei,51975
20134,Senior Engineer,Hirochika,Naumovich,53634
20144,Senior Engineer,Zhensheng,Radivojevic,58512
20151,Engineer,Yunming,Bednarek,56981
20161,Senior Staff,Arun,Hasham,63595
20169,Senior Engineer,Gil,Zuberek,55381
20171,Senior Engineer,Kazuhira,Murtha,57586
20184,Staff,Chenyi,Schoegge,59900
20201,Engineer,Navin,Miyakawa,60751
20223,Senior Staff,Kwun,Gelosh,55549
20239,Staff,Tua,Heystek,81176
20243,Senior Engineer,Eberhardt,Danner,57350
20245,Senior Engineer,Halsur,Fujisawa,53786
20265,Senior Engineer,Amalendu,Willoner,53518
20266,Senior Staff,Ekawit,Kakkad,85168
20283,Senior Engineer,Leandro,Litzkow,50536
20310,Senior Engineer,Mara,Uchoa,58108
20324,Engineer,Rajmohan,Vieri,54605
20358,Senior Engineer,Arve,Peir,64948
20369,Technique Leader,Zdislav,Georgakopoulos,68116
20371,Engineer,Phuoc,Spinelli,51825
20378,Senior Staff,Giao,Schwabacher,93200
20385,Staff,Zhenbing,Perelgut,81185
20392,Senior Engineer,Terresa,Sidje,56391
20405,Senior Engineer,JiYoung,Mitina,51756
20436,Senior Staff,Rasiah,Kavraki,69600
20440,Senior Engineer,Genki,Fabrizio,51065
20444,Staff,Alair,Henseler,82698
20455,Staff,Yannis,Schlumberger,68905
20523,Staff,Fay,Haraldson,71995
20556,Senior Engineer,Paris,Keohane,52119
20579,Staff,Shuho,Flowers,63987
20585,Senior Engineer,Bernd,Butterworth,70715
20586,Senior Engineer,Akeel,Clouatre,67653
20602,Engineer,Martins,Dratva,53455
20627,Engineer,Martien,Chenney,75911
20650,Engineer,Ramalingam,Rosaz,50836
20674,Senior Staff,Maria,Avouris,54297
20706,Staff,Arvind,Malabarba,53975
20708,Senior Staff,Aemilian,Arlazarov,63353
20725,Senior Engineer,Yuichiro,Taubman,67824
20728,Senior Staff,Billie,Sessa,98529
20746,Senior Engineer,Sigeru,Kobuchi,55570
20780,Staff,Hercules,Baranowski,61759
20794,Senior Engineer,Shaz,Rathonyi,70498
20802,Engineer,Lansing,Cromarty,52670
20831,Senior Engineer,Stafford,Chachaty,53827
20850,Senior Staff,Gonzalo,Delgrange,62850
20875,Staff,Yinghua,Streng,63494
20884,Senior Engineer,Masoud,Gustavson,63786
20903,Senior Engineer,Yagil,Kemmerer,51887
20914,Senior Engineer,Udi,Brizzi,67555
20923,Senior Staff,Menkae,Miara,80332
20925,Senior Engineer,Holgard,McFarlin,53797
20960,Senior Engineer,Yongdong,Melski,53694
20974,Senior Staff,Hisao,Yavatkar,80291
20991,Staff,Udo,Bahr,63129
21007,Senior Staff,Christfried,Junet,63979
21020,Staff,Adel,Simmel,61474
21053,Staff,Selwyn,Jakobus,89731
21075,Senior Engineer,Surveyors,Dichev,79188
21080,Staff,Fen,Flasterstein,64932
21131,Senior Engineer,Zvonko,Matzen,59989
21154,Senior Staff,Aksel,Waleschkowski,63228
21165,Senior Engineer,Mingdong,Pfau,57958
21189,Senior Staff,Christfried,Vitiello,54336
21230,Senior Engineer,Nirmal,Isard,73297
21280,Senior Staff,Mohamadou,Ozeri,53465
21344,Staff,Mohammed,Vanwelkenhuysen,84814
21347,Senior Staff,Francesca,Ghalwash,73742
21351,Senior Engineer,Evgueni,Flowers,51120
21363,Senior Engineer,Katsuyuki,Theuretzbacher,52656
21386,Senior Staff,Ewing,Taubman,53164
21389,Senior Staff,Bouchung,Frezza,51938
21391,Senior Engineer,Zijian,Pagter,58700
21396,Senior Engineer,Shaw,Manderick,59553
21409,Senior Staff,Hongzhu,Yoshimura,63099
21421,Senior Staff,Avishai,Yoshizawa,58531
21425,Staff,Tetsurou,Hiyoshi,59966
21436,Engineer,Jinpo,Zeidenstein,53747
21450,Senior Staff,Shuji,Strehl,88320
21452,Senior Staff,Noritoshi,Velardi,93049
21472,Engineer,Yuichiro,Halloran,50307
21474,Technique Leader,Sanjay,Bierman,59355
21502,Senior Engineer,Uwe,Cooley,57834
21518,Senior Staff,Minghong,Slaats,54437
21537,Staff,Boutros,Mitchem,90832
21542,Senior Staff,Miomir,Sherertz,56185
21552,Staff,Khoa,Masaki,68623
21558,Senior Staff,Chrisa,Doering,62828
21580,Engineer,Debatosh,Morton,53897
21588,Staff,Licheng,Masamoto,55000
21594,Staff,Zhilian,Anick,76425
21595,Senior Staff,Gro,Ginneken,52738
21607,Senior Engineer,Jeane,Pleszkun,50150
21615,Technique Leader,Shirish,Morrey,79062
21666,Engineer,Remzi,Kroon,68269
21683,Senior Staff,Jiang,Velasco,51350
21686,Engineer,Kinh,Jansch,55890
21687,Engineer,Pranav,Horswill,62795
21693,Senior Staff,Palash,Schurmann,87515
21705,Senior Staff,Aleksandar,Luon,51814
21732,Senior Engineer,Goa,Hanabata,53102
21758,Senior Staff,Susumu,Picht,81328
21760,Senior Staff,Rosalyn,Jenevein,75927
21820,Senior Staff,Sanjay,Khasidashvili,81547
21822,Senior Staff,Uma,Sabnani,53201
21828,Staff,Golgen,Schonegge,59996
21832,Senior Staff,Suzette,Vecchio,64710
21844,Staff,Feipei,Birta,50924
21856,Engineer,Nitsan,Randi,59982
21894,Senior Staff,Marke,Yemenis,54884
21906,Senior Engineer,Kirk,Uhrik,56560
21908,Senior Engineer,Fen,Parfitt,52324
21910,Senior Staff,Saeed,Bolsens,83115
21939,Senior Engineer,Kazuhide,Cangellaris,53794
21943,Engineer,Mong,DeMori,62419
21957,Assistant Engineer,Yechiam,Zallocco,81854
21958,Senior Staff,Guther,Barriga,62316
21975,Senior Engineer,Becky,Tetzlaff,53948
21980,Senior Staff,Gen,Miyakawa,53209
21987,Staff,Dipankar,Fontet,56799
21994,Senior Staff,Lech,Babb,53931
22008,Senior Staff,Karlis,Ferretti,52459
22030,Senior Staff,Lokesh,Hockney,57100
22059,Senior Staff,Spyrose,Rosis,64930
22072,Senior Engineer,Kasturi,Pettit,51418
22112,Senior Staff,Yucai,Constantine,51291
22140,Senior Staff,Susanne,Reghbati,62443
22150,Senior Staff,Kristina,Zweizig,67163
22182,Senior Staff,Kristinn,Ramras,59410
22183,Staff,Licheng,Luca,65345
22190,Technique Leader,Berry,Perna,58561
22210,Senior Staff,Christoph,Pouyioutas,63788
22216,Assistant Engineer,Thodoros,Cooley,64616
22224,Senior Staff,Brendon,Rohrbach,61487
22263,Senior Staff,Xiahua,Claffy,58364
22274,Senior Staff,Baruch,DuCasse,60107
22299,Senior Staff,Yunming,Khalid,61407
22301,Staff,Margareta,Sadowsky,62889
22303,Senior Engineer,Garnik,Lortz,51855
22309,Engineer,Lena,Liedekerke,62189
22326,Senior Staff,Mani,Skafidas,74850
22328,Technique Leader,Tonny,Stroustrup,57438
22330,Senior Staff,Oksana,Verhaegen,88154
22370,Staff,Aloys,Oxenboll,76113
22378,Staff,Tooru,Shumilov,63127
22382,Senior Engineer,Goh,Rusmann,65504
22403,Engineer,Gianluca,Koyama,50582
22414,Senior Engineer,Khaled,Stentiford,56397
22432,Staff,Raimond,Sichman,76591
22438,Senior Staff,Hatsukazu,dAstous,67750
22445,Engineer,Kolar,Maraist,54054
22489,Senior Staff,Gopalakrishnan,Bressoud,73198
22492,Staff,Xiaoqiu,Taubenfeld,79198
22509,Engineer,Zejun,Shumilov,61470
22530,Senior Staff,Tetsurou,Bazelow,80189
22557,Senior Staff,Abdulla,Luon,82178
22587,Senior Engineer,Siddarth,Steenbeek,51761
22601,Senior Staff,Shigenori,Staelin,56272
22602,Engineer,Sailaja,Gulik,50922
22609,Staff,Zvonko,Baalen,66371
22627,Staff,Nishit,Rodiger,73614
22630,Engineer,Bedrich,Docker,54841
22633,Senior Staff,Paloma,Foote,65226
22691,Senior Staff,Morris,Bottner,62992
22703,Senior Staff,Gladys,Litecky,98691
22720,Senior Staff,Olivera,Gornas,52448
22725,Senior Staff,Pranas,Rabejac,59279
22726,Senior Staff,Steve,Shanbhogue,67607
22728,Senior Staff,Makato,Codenie,99580
22730,Senior Staff,Premal,Basart,51123
22732,Senior Staff,Shaowen,Perin,52959
22765,Engineer,Xuejun,Rusmann,68013
22769,Assistant Engineer,Yongmin,Varley,56079
22776,Senior Staff,Ekawit,Whitcomb,54775
22783,Senior Staff,Takahiro,Beerel,83582
22787,Senior Engineer,Georgi,Hebert,73873
22805,Engineer,Krister,Rajaraman,60322
22833,Assistant Engineer,Alassane,Plessier,51912
22843,Senior Staff,Kwangyoen,Perna,71220
22861,Senior Engineer,Susumu,Baja,56524
22934,Senior Staff,Parviz,Plumb,91442
22947,Senior Engineer,Herbert,Schmiedel,61316
22949,Senior Staff,Yaghout,Narlikar,63212
22956,Senior Engineer,Shietung,Kuhnemann,55371
22966,Engineer,Mayuko,Heuter,50108
22985,Staff,Ekawit,Champarnaud,63562
22997,Senior Engineer,Lucien,Wilharm,50160
22999,Staff,Chiranjit,Erde,65582
23001,Senior Engineer,Akhilish,Irland,52018
23007,Engineer,Hyuckchul,Spell,63693
23018,Senior Engineer,Abdelkader,Polupanov,54738
23026,Engineer,Junichi,Lortz,52693
23040,Senior Staff,Sukumar,Genin,81708
23052,Staff,Ayonca,Salinas,68964
23087,Staff,Nectarios,Bernini,75082
23094,Staff,Kristin,Juneja,71212
23116,Technique Leader,Remko,Kulisch,66406
23128,Engineer,George,Guting,66325
23162,Engineer,Chinya,Uludag,62575
23173,Senior Staff,Ashish,Bain,57346
23196,Senior Staff,Sahrah,Cheshire,65710
23210,Staff,Ung,Wynblatt,51184
23225,Senior Staff,Xuejia,Burnard,55906
23246,Senior Staff,Muneo,Bhattacharjee,61942
23257,Senior Staff,Luigi,Halloran,52060
23274,Technique Leader,Ferdinand,Zucker,58176
23329,Engineer,Shawna,Pouyioutas,57660
23330,Senior Engineer,Aloke,Cooley,61255
23347,Senior Engineer,Kwun,Rosaz,71668
23355,Engineer,Ramalingam,Szilard,52020
23385,Staff,Gil,Erman,85129
23404,Senior Engineer,Anneli,Gini,63624
23406,Senior Staff,Masadi,Masada,65602
23416,Staff,Werner,Kaiser,62692
23454,Senior Staff,Heejo,Felcyn,74964
23460,Assistant Engineer,Masato,Steinauer,62890
23470,Senior Engineer,Neven,Hutton,58086
23475,Staff,Douadi,Denny,67422
23498,Senior Staff,Mari,Bala,56011
23504,Senior Staff,Arumugam,Renear,62604
23520,Staff,Shaowen,Gunderson,54252
23533,Senior Engineer,Shimshon,Heemskerk,51814
23554,Senior Engineer,Toshiki,Bail,53968
23563,Senior Engineer,Muzhong,Bale,70340
23569,Senior Engineer,Minghong,Rodier,55731
23581,Senior Staff,Houman,Narlikar,69404
23583,Senior Staff,Wonhee,Fargier,50574
23592,Senior Staff,Marek,Templeman,68278
23604,Senior Staff,Chinhyun,Foote,70055
23620,Senior Staff,Clyde,Reeker,77230
23644,Senior Staff,Roddy,Tyugu,63412
23656,Senior Staff,Xiaoheng,Kawashimo,50614
23676,Senior Staff,Sham,Openshaw,90184
23677,Staff,Rafael,Sevcikova,96782
23705,Senior Engineer,Mokhtar,Wursthorn,51011
23721,Engineer,Karlis,Litecky,61282
23725,Staff,Zita,Gaughan,95908
23739,Senior Staff,Christophe,Katiyar,76242
23740,Senior Staff,Susanne,Kalefeld,50650
23759,Engineer,Lobel,Trachtenberg,57786
23761,Staff,Jouni,Menhardt,76893
23786,Staff,Cullen,Zastre,85718
23800,Engineer,Mohua,Buescher,61582
23812,Senior Staff,Constantine,Gronowski,92255
23872,Senior Engineer,Cedric,Ranst,60200
23877,Senior Staff,Tesuro,Motley,82724
23907,Staff,Isamu,Dahlbom,68827
23920,Senior Staff,Gererd,Kossowski,82168
23926,Senior Engineer,Juyoung,Schwaller,81269
23956,Senior Staff,Jongsuk,Maraist,79051
23969,Senior Engineer,Elgin,Sullins,61491
23972,Senior Staff,Zvonko,Vesna,79025
23998,Staff,Amabile,Neimat,95371
24003,Engineer,Ronnie,Linares,59452
24029,Senior Staff,Heekeun,Maksimenko,57431
24078,Staff,Sachem,Einsfeld,62737
24102,Staff,Elvis,Thorelli,70671
24105,Engineer,Salvador,Munoz,66810
24110,Senior Staff,Lucien,Baar,65941
24118,Senior Staff,Elliott,Monarch,77728
24212,Senior Engineer,Valdiodio,Servieres,52857
24225,Senior Staff,Shugo,Eiter,98584
24233,Senior Staff,Gen,Rosiles,79159
24252,Senior Staff,Jenwei,Koshino,68102
24292,Engineer,Chaitali,Kakkad,57094
24330,Engineer,Ebru,Piveteau,66078
24332,Senior Engineer,Tadahiro,Varley,61655
24341,Senior Staff,Arch,Sevcikova,57826
24345,Senior Staff,Shin,Falby,66447
24364,Senior Engineer,Erez,Orlowski,66205
24373,Senior Staff,Zhonghui,Raney,92535
24389,Senior Engineer,Kenroku,Shimshoni,55607
24429,Senior Staff,Murthy,Anger,70034
24472,Senior Engineer,Behnaam,Oehlmann,76011
24482,Technique Leader,Franziska,Yurov,57467
24486,Senior Staff,Kerhong,Quaggetto,61923
24499,Senior Staff,Macha,Frijda,67181
24508,Senior Engineer,Uzi,Penn,66662
24530,Staff,Shen,Bhattacharjee,82781
24552,Engineer,Hirochika,Haraldson,58263
24555,Senior Staff,Satoru,Zschoche,70489
24559,Senior Engineer,Armond,Zeleznik,83718
24560,Senior Engineer,Jinya,Delaune,51680
24572,Senior Staff,Hirochika,Setlzner,63273
24592,Senior Staff,Xiaocheng,Brender,53936
24596,Senior Staff,Ayonca,Stranks,68819
24646,Senior Staff,Patricia,Takkinen,50383
24666,Senior Staff,Leif,Birsak,67836
24695,Technique Leader,Conal,Michaels,62995
24705,Senior Staff,Luisa,Jervis,83320
24713,Senior Engineer,Zhilian,Merey,56090
24715,Senior Engineer,Kerhong,Kamber,59673
24717,Engineer,Cheong,Keirsey,60131
24725,Senior Staff,Yechezkel,Openshaw,70008
24728,Senior Engineer,Margo,Trumbly,53750
24746,Senior Staff,Tianruo,Tsukuda,60533
24748,Senior Staff,Tua,Perng,56646
24751,Senior Staff,Aiman,Hainaut,60951
24768,Senior Staff,Remco,Atrawala,62962
24790,Senior Staff,Kiyokazu,Chachaty,78040
24793,Senior Staff,Kristen,Brizzi,66663
24805,Staff,Eric,Yoshimura,53411
24815,Senior Staff,Kristin,Basagni,81298
24834,Staff,Nathalie,Broomell,67490
24853,Senior Staff,Zhongwei,McClurg,64042
24861,Staff,Kiyokazu,Munoz,68066
24879,Technique Leader,Subhash,Schaap,63435
24888,Senior Staff,Murthy,Felder,90268
24909,Staff,Constantine,Garrabrants,74552
24915,Senior Engineer,Morris,Liedekerke,59866
24918,Senior Engineer,Pascal,Lorin,54979
24925,Senior Engineer,Gennady,Thebaut,60601
24954,Senior Engineer,Foong,Swick,64934
24967,Senior Staff,Kwok,Birta,64162
24972,Senior Staff,Anneli,Naumovich,52907
24976,Senior Staff,Khun,Vakili,67727
24988,Senior Staff,Martijn,Improta,92786
24999,Staff,Janalee,Thorelli,55558
25003,Staff,Dietrich,Benzmuller,85160
25026,Engineer,Heeju,Nastansky,66563
25057,Staff,True,Standera,65638
25084,Senior Engineer,Alenka,Jullig,61168
25085,Senior Staff,Tran,Usery,69009
25101,Staff,Zdislav,Kamble,72836
25106,Senior Staff,Ult,Syrotiuk,59729
25119,Engineer,Lihong,Roison,62082
25123,Senior Staff,Jacqueline,Auria,51633
25127,Senior Engineer,Wanqing,Ligten,67728
25132,Staff,Indrajit,Heping,65024
25144,Staff,Shaibal,Stellhorn,65183
25153,Engineer,Hisao,Byoun,56867
25161,Senior Staff,Bokyung,Rosca,55722
25168,Engineer,Paloma,Schaap,59797
25204,Senior Staff,Yefim,Gubsky,70036
25225,Engineer,Abdelaziz,Vrecion,63803
25254,Assistant Engineer,Matt,Peek,61383
25261,Senior Engineer,Hilari,Perez,58164
25269,Senior Staff,Kazuhiko,Hainaut,62306
25298,Staff,Junsik,Gronowski,51486
25327,Senior Engineer,Mohamadou,Miculan,53164
25337,Senior Staff,Toshimo,McClurg,59941
25364,Engineer,Wayne,Schoegge,81531
25435,Senior Staff,DeForest,Milicia,59856
25471,Senior Staff,Guenter,Snyers,70031
25478,Engineer,Fumitaka,Baranowski,55430
25536,Engineer,Sailaja,Cannata,55194
25540,Staff,Sailaja,Verhoeff,78160
25564,Senior Staff,Flemming,Sgarro,67295
25580,Staff,Sungwon,Henders,68698
25581,Senior Staff,Michaela,Pileggi,55871
25583,Engineer,Fun,Fandrianto,68122
25599,Senior Staff,Masoud,Pillow,82038
25603,Senior Staff,Kwangsub,Desikan,62162
25611,Engineer,Stafford,Benaini,63699
25613,Engineer,Volkmar,Nannarelli,53984
25621,Senior Engineer,Shir,Champarnaud,58879
25632,Senior Engineer,Arunachalam,Ramamoorthy,56685
25643,Staff,Adin,Peak,60206
25689,Staff,Khoa,Soloway,61804
25717,Senior Staff,Froduald,Speek,66977
25730,Senior Staff,Shao,Monarch,67870
25738,Senior Staff,Yuchang,McClure,75043
25749,Senior Staff,Mara,Rebaine,58100
25752,Engineer,Lijie,Sichman,77769
25780,Senior Staff,Zvonko,Bernick,54425
25801,Senior Staff,Genta,Trogemann,52478
25816,Staff,Jenwei,Ertl,88244
25820,Senior Staff,Cordelia,Pelz,62899
25841,Senior Staff,Shahab,Ernst,58556
25850,Technique Leader,Alagu,Birsak,55936
25854,Senior Staff,Ebru,Tsunoo,60586
25864,Assistant Engineer,Tran,Slobodova,54475
25866,Technique Leader,Tadanori,Nannarelli,58319
25882,Senior Staff,Aleksander,Pellegrinelli,83732
25918,Senior Engineer,Yoshimitsu,Iisaka,58774
25935,Senior Staff,Berhard,Parascandalo,72520
25939,Senior Staff,Shen,Setiz,58709
25963,Senior Staff,Jiakeng,Fandrianto,68178
26002,Senior Staff,Vasiliy,Rusterholz,68629
26039,Engineer,Kousuke,Bahi,78538
26053,Senior Staff,Heekeun,Szmurlo,78218
26086,Senior Staff,Turgut,Beutelspacher,53923
26089,Senior Staff,Theron,Heemskerk,59199
26104,Engineer,Khedija,Pileggi,53666
26111,Staff,Tru,Spataro,60490
26112,Senior Engineer,Zhiguo,Sadowski,52959
26113,Staff,Larisa,Brandsma,79099
26114,Engineer,Somnath,Taneja,55581
26126,Senior Engineer,Gal,Candan,62077
26143,Staff,Rosine,Miyakawa,56818
26144,Senior Engineer,Kamakshi,Khasidashvili,66843
26169,Senior Engineer,Boalin,Luca,69803
26190,Staff,Akeel,Heuter,77943
26205,Staff,Jingling,Redmiles,60726
26226,Staff,Kenton,Alpin,60957
26252,Senior Staff,Haldun,Flowers,82085
26256,Senior Staff,Faiza,Michaels,61641
26261,Assistant Engineer,Randy,Luks,52784
26276,Senior Staff,Sigeru,Narlikar,93175
26317,Senior Staff,Valdiodio,Weedman,85740
26321,Engineer,Elgin,Busillo,54211
26333,Engineer,Heather,Conta,64068
26344,Senior Staff,Duke,Sabnani,61884
